;user_id;sex;university;faculty;graduation_year;faculty_type;outMinTransactionTime;outMaxTransactionTime;outMinCost;outMaxCost;outSumCost;outTransactionsCount;outAvgCost;outMinGap;outMaxGap;outEndTime;outCategoriesCount;inMinTransactionTime;inMaxTransactionTime;inMinCost;inMaxCost;inSumCost;inTransactionsCount;inAvgCost;inMinGap;inMaxGap;inEndTime;inCategoriesCount;cash_acts;credits;bookmaker_in;bookmaker_out;bookmaker_delta;online_games_in;online_games_out;online_games_delta;target
6441;11442;Жен;СамГУ;Механико-математический;2015;Engin;1;34;10;3800;17170;53;323.962;0;6;3;6;1;24;100;3500;13300;20;665.0;1;7;13;1;13;0;0;0;0;0;150;150;80.773
6442;11446;Муж;СГСХА;Инженерный;2015;Engin;8;24;150;2800;3750;3;1250.0;7;9;13;2;17;24;900;2900;3800;2;1900.0;7;7;13;1;2;0;0;0;0;0;150;150;80.773
6443;11448;Жен;СамГУПС;Подвижной состав и путевые машины (Транспортной техники и сооружений);2014;Engin;21;33;500;7300;37400;10;3740.0;1;4;4;1;21;33;600;7400;37800;10;3780.0;1;4;4;1;9;1;0;0;0;0;0;0;80.773
6444;11449;Жен;СНИУ (бывш. СГАУ им. Королева);Институт авиационной техники (Летательных аппаратов, Инженеров воздушного транспорта);2018;Engin;24;24;100;100;100;1;100.0;0;0;13;1;24;24;100;100;100;1;100.0;0;0;13;1;0;0;0;0;0;0;0;0;80.773
6445;11451;;СамГТУ (СФ);Механический;2015;Engin;31;32;10;300;310;4;77.5;1;1;5;1;31;31;300;300;300;1;300.0;0;0;6;1;1;0;0;0;0;0;0;0;80.773
6446;11456;Муж;МГУ им. Огарева;Институт электроники и светотехники (бывш. Электронной техники, Светотехнический);2018;Engin;12;36;10;12900;86760;215;403.535;0;3;1;10;13;35;50;12600;85350;88;969.8860000000001;0;3;2;5;10;0;26050;47100;21050;36300;4330;-31970;80.773
6447;11463;;ВолГАУ (бывш. ВГСХА);Электроэнергетический;2014;Engin;3;3;200;200;200;2;100.0;0;0;34;1;3;3;200;200;200;2;100.0;0;0;34;1;1;0;0;200;200;0;0;0;80.773
6448;11464;Муж;ВПИ (ВолгГТУ);Инженерно-экономический;2017;Engin;8;31;30;900;3180;27;117.77799999999999;1;6;6;2;0;0;0;0;0;0;0.0;0;0;37;0;0;0;0;0;0;0;0;0;80.773
6449;11466;;ВолГАУ (бывш. ВГСХА);Электроэнергетический;2014;Engin;3;11;20;300;920;17;54.1176;1;6;26;1;0;0;0;0;0;0;0.0;0;0;37;0;0;0;0;0;0;0;920;920;80.773
6450;11467;;ВПИ (ВолгГТУ);Инженерно-экономический;2014;Engin;1;7;50;400;550;3;183.333;1;5;30;2;1;7;50;500;550;3;183.333;6;6;30;1;2;0;0;0;0;0;150;150;80.773
6451;11468;;ВПИ (ВолгГТУ);Инженерно-экономический;2015;Engin;35;35;10;10;10;1;10.0;0;0;2;1;0;0;0;0;0;0;0.0;0;0;37;0;0;0;0;0;0;0;10;10;80.773
6452;11483;Муж;ВПИ (ВолгГТУ);Автомеханический;2015;Engin;9;35;40;4800;44660;117;381.709;0;2;2;7;9;35;400;5500;44000;51;862.745;1;2;2;1;26;0;0;0;0;0;23100;23100;80.773
6453;11487;Муж;ВолгГАСУ;Институт транспортных, инженерных систем и техносферной безопасности;2018;Engin;9;36;60;1300;6360;78;81.5385;0;17;1;3;9;36;80;1300;6430;75;85.7333;0;17;1;4;14;0;100;5800;5700;0;490;490;80.773
6454;11495;Муж;ВолгГТУ;Автомобильного транспорта;2017;Engin;6;35;10;6000;38260;81;472.346;0;4;2;10;6;26;300;7300;34400;39;882.051;1;3;11;1;17;0;0;0;0;0;11750;11750;80.773
6455;11496;Муж;АГЗ ОКЗ;Инженерный №3;2015;Engin;1;35;10;4500;38070;164;232.13400000000001;0;3;2;10;1;35;50;5000;31050;76;408.55300000000005;0;3;2;3;30;0;250;1200;950;0;6350;6350;80.773
6456;11498;Муж;ВолгГАСУ;Институт строительства и жилищно-коммунального хозяйства;2015;Engin;28;28;10;10;10;1;10.0;0;0;9;1;0;0;0;0;0;0;0.0;0;0;37;0;0;0;0;0;0;0;10;10;80.773
6457;11506;Муж;СГСХА;Инженерный;2018;Engin;13;29;20;2000;12420;48;258.75;0;3;8;6;13;27;100;4700;14850;17;873.529;1;3;10;1;10;0;0;950;950;0;50;50;80.773
6458;11533;;МарГТУ;Института механики и машиностроения (бывш. Механико-машиностроительный);2015;Engin;1;11;10;1400;2080;12;173.333;0;6;26;3;2;3;450;1400;1850;3;616.6669999999999;1;1;34;1;2;0;0;0;0;0;0;0;80.773
6459;11541;;СамГУПС;Системы обеспечения движения поездов (Электротехнический);2014;Engin;5;12;1800;149800;214700;30;7156.67;0;5;25;5;5;12;4900;182700;200300;27;7418.52;1;6;25;2;0;1;187600;173200;-14400;0;0;0;80.773
6460;11542;;СамГТУ;Электротехнический;2016;Engin;5;5;50;50;50;1;50.0;0;0;32;1;0;0;0;0;0;0;0.0;0;0;37;0;0;0;0;0;0;0;0;0;80.773
6461;11545;Муж;БГТУ (Военмех);Аэрокосмический (М);2017;Engin;5;32;10;500;2800;21;133.333;0;5;5;2;5;32;50;500;2450;15;163.333;1;5;5;1;10;0;0;0;0;0;2360;2360;80.773
6462;11556;Муж;СГАСУ;Промышленного и гражданского строительства;2015;Engin;1;29;10;2800;18660;23;811.304;0;6;8;4;1;28;300;3500;18200;19;957.895;1;12;9;1;11;1;0;0;0;0;12200;12200;80.773
6463;11565;;МГА им. адмирала Ушакова (бывш. НВИМУ);Судомеханический;2016;Engin;1;17;20;6600;49820;37;1346.49;0;2;20;2;1;17;500;6800;51500;26;1980.77;1;2;20;1;14;1;0;0;0;0;0;0;80.773
6464;11580;;ТГУ (бывш. ТолПИ, филиал СГПУ);Институт энергетики и электротехники;2014;Engin;1;25;10;2800;12440;22;565.455;0;6;12;7;1;16;20;5000;13370;13;1028.46;0;5;21;3;5;0;0;2110;2110;0;0;0;80.773
6465;11581;;ТГУ (бывш. ТолПИ, филиал СГПУ);Институт машиностроения (бывш. Автомеханический институт);2014;Engin;13;20;2000;3000;11000;4;2750.0;1;3;17;2;3;20;2000;3000;13100;5;2620.0;1;10;17;1;5;1;0;0;0;0;0;0;80.773
6466;11595;Муж;СПбГАСУ;Строительный;2014;Engin;1;36;10;25900;165800;225;736.8889999999999;0;2;1;12;1;35;150;25400;173550;81;2142.59;0;3;2;2;30;0;0;0;0;0;2850;2850;80.773
6467;11606;Муж;СЗТУ (бывш. СЗПИ);Институт системного анализа, автоматики и управления;2015;Engin;1;35;50;18200;33650;11;3059.09;1;8;2;2;8;35;300;18600;34500;10;3450.0;1;9;2;1;6;1;0;0;0;0;0;0;80.773
6468;11616;;БрГУ;Инженерно-строительный;2016;Engin;1;30;10;1100;2690;10;269.0;1;9;7;4;13;15;350;700;2050;4;512.5;0;1;22;2;3;0;0;0;0;0;0;0;80.773
6469;11621;;НИ ИрГТУ (бывш. ИПИ);Институт авиамашиностроения и транспорта;2016;Engin;2;7;50;500;1350;4;337.5;1;2;30;1;2;7;100;600;1600;4;400.0;1;2;30;1;4;1;0;0;0;0;0;0;80.773
6470;11624;;НИ ИрГТУ (бывш. ИПИ);Институт авиамашиностроения и транспорта;2015;Engin;16;16;1100;1100;1100;2;550.0;0;0;21;1;16;16;700;700;700;1;700.0;0;0;21;1;0;0;700;1100;400;0;0;0;80.773
6471;11628;;НИ ИрГТУ (бывш. ИПИ);Институт архитектуры и строительства;2015;Engin;8;8;20;20;20;1;20.0;0;0;29;1;0;0;0;0;0;0;0.0;0;0;37;0;0;0;0;0;0;0;0;0;80.773
6472;11635;Муж;НИ ИрГТУ (бывш. ИПИ);Физико-технический институт;2017;Engin;1;35;10;1900;13470;45;299.33299999999997;0;9;2;5;2;30;20;2500;11110;25;444.4;0;15;7;2;14;0;0;0;0;0;0;0;80.773
6473;11636;;ИрГУПС;Строительства железных дорог;2014;Engin;5;25;10;8400;52720;29;1817.93;0;6;12;4;5;16;1000;9500;53500;19;2815.79;1;2;21;1;10;1;0;0;0;0;0;0;80.773
6474;11637;;НИ ИрГТУ (бывш. ИПИ);Институт авиамашиностроения и транспорта;2014;Engin;26;26;100;100;100;1;100.0;0;0;11;1;20;20;400;400;400;1;400.0;0;0;17;1;1;0;0;0;0;0;0;0;80.773
6475;11650;;ИжГТУ (бывш. ИМИ);Машиностроительный;2014;Engin;6;12;10;43600;43620;9;4846.67;0;6;25;3;6;6;500;44200;44700;4;11175.0;0;0;31;2;1;0;0;0;0;0;0;0;80.773
6476;11653;;ИжГТУ (бывш. ИМИ);Приборостроительный;2016;Engin;15;34;20;1300;5510;23;239.565;0;2;3;5;15;25;300;1500;4500;6;750.0;1;4;12;1;5;0;0;0;0;0;230;230;80.773
6477;11654;;ИжГТУ (бывш. ИМИ);Теплотехнический;2017;Engin;8;8;20;20;20;1;20.0;0;0;29;1;0;0;0;0;0;0;0.0;0;0;37;0;0;0;0;0;0;0;0;0;80.773
6478;11658;Муж;УГГУ (бывш. УГГГА);Инженерно-экономический;2018;Engin;1;34;10;1100;7050;40;176.25;0;6;3;9;1;29;40;1600;6640;27;245.926;0;10;8;5;10;0;1100;140;-960;0;1560;1560;80.773
6479;11663;Жен;УГТУ-УПИ;Строительный институт (СтИ);2014;Engin;1;36;30;3700;17050;56;304.464;1;6;1;4;1;23;10;3800;14160;23;615.6519999999999;0;7;14;2;16;0;0;0;0;0;0;0;80.773
6480;11680;Муж;СибГИУ (СМИ, СибГГМА);Транспортно-механический;2018;Engin;20;36;10;12700;126650;147;861.565;0;1;1;10;20;36;20;15200;119920;50;2398.4;0;2;1;5;7;0;0;0;0;20;13000;12980;80.773
6481;11687;Муж;КГТУ-КАИ им. Туполева;Институт автоматики и электронного приборостроения;2016;Engin;28;28;350;350;350;1;350.0;0;0;9;1;28;28;350;350;350;1;350.0;0;0;9;1;0;0;0;0;0;0;0;0;80.773
6482;11689;Муж;КГТУ-КАИ им. Туполева;Институт авиации, наземного транспорта и энергетики;2014;Engin;5;24;500;3300;12500;8;1562.5;1;8;13;1;5;24;600;3400;13100;8;1637.5;1;8;13;1;7;1;0;0;0;0;0;0;80.773
6483;11694;Муж;КГТУ-КАИ им. Туполева;Институт авиации, наземного транспорта и энергетики;2014;Engin;7;35;10;4000;17060;32;533.125;0;6;2;4;7;35;50;4200;17100;22;777.273;0;6;2;3;11;0;0;0;0;0;0;0;80.773
6484;11696;;ИЭУП (НФ);Менеджмента и маркетинга (Менеджмента и инженерного бизнеса);2016;Engin;6;25;10;1300;2610;9;290.0;1;6;12;4;6;19;200;1300;2300;5;460.0;1;7;18;2;3;0;500;900;400;0;0;0;80.773
6485;11702;;ОмГТУ;Транспорта, нефти и газа (бывш. Аэрокосмический);2017;Engin;5;11;10;80;140;3;46.6667;0;6;26;3;5;5;150;150;150;2;75.0;0;0;32;1;1;0;0;0;0;0;80;80;80.773
6486;11703;Муж;ОмГАУ;Зоотехнии, товароведения и стандартизации ИВМиБ (бывш. Товароведческий факультет ИВМ, Зооинженерный);2016;Engin;10;30;10;1500;3310;42;78.8095;0;6;7;6;9;36;900;46000;395500;461;857.918;0;12;1;2;19;0;0;0;0;0;220;220;80.773
6487;11705;;ННГУ им. Лобачевского;Механико-математический;2016;Engin;1;14;20;20000;60510;147;411.63300000000004;0;1;23;8;1;14;30;22400;65630;65;1009.69;0;1;23;3;14;0;0;0;0;0;270;270;80.773
6488;11708;;ННГАСУ;Инженерно-строительный (ИСФ);2015;Engin;9;9;1800;1800;1800;1;1800.0;0;0;28;1;9;9;1800;1800;1800;1;1800.0;0;0;28;1;1;0;0;0;0;0;0;0;80.773
6489;11714;;ВСГУТУ (бывш. ВСГТУ);Строительный;2015;Engin;11;17;60;5200;7260;3;2420.0;2;4;20;2;11;17;60;5300;7360;3;2453.33;2;4;20;1;3;1;0;0;0;0;0;0;80.773
6490;11715;Муж;БГСХА;Инженерный;2016;Engin;12;35;50;12300;92440;281;328.968;0;1;2;3;12;35;100;12500;92500;250;370.0;0;1;2;4;30;0;10150;84150;74000;0;0;0;80.773
6491;11722;Муж;БГСХА;Инженерный;2017;Engin;6;34;80;3500;4980;14;355.714;0;15;3;3;6;6;300;300;300;1;300.0;0;0;31;1;1;0;0;0;0;0;1100;1100;80.773
6492;11724;;ВСГУТУ (бывш. ВСГТУ);Машиностроительный;2015;Engin;5;18;20;17400;33520;8;4190.0;1;6;19;2;5;12;2000;17700;34100;8;4262.5;1;3;25;1;5;1;0;0;0;0;0;0;80.773
6493;11729;;КрасГАУ;Институт управления инженерными системами;2016;Engin;8;17;10;500;710;8;88.75;1;8;20;3;8;8;500;500;500;2;250.0;0;0;29;1;1;0;0;0;0;0;0;0;80.773
6494;11730;;СибГАУ им. Решетнева;Институт космической техники (бывш. Аэрокосмический);2017;Engin;16;16;30;30;30;1;30.0;0;0;21;1;9;9;30;30;30;1;30.0;0;0;28;1;0;0;0;0;0;0;0;0;80.773
6495;11734;Муж;ПНИПУ (бывш. ПГТУ);Электротехнический;2014;Engin;1;30;50;5900;18250;7;2607.14;1;19;7;2;1;30;2000;6100;18600;6;3100.0;1;25;7;1;5;1;0;0;0;0;0;0;80.773
6496;11735;Муж;ПНИПУ (бывш. ПГТУ);Аэрокосмический;2017;Engin;2;32;10;1600;5290;24;220.417;0;8;5;3;3;32;200;1200;5250;17;308.824;0;12;5;2;9;0;0;0;0;0;5200;5200;80.773
6497;11736;;ПНИПУ (бывш. ПГТУ);Электротехнический;2017;Engin;1;15;10;2500;9030;17;531.1759999999999;0;6;22;3;1;20;1000;2500;10000;9;1111.11;1;7;17;1;7;0;0;0;0;0;8020;8020;80.773
6498;11738;Муж;ПНИПУ (бывш. ПГТУ);Электротехнический;2018;Engin;1;34;30;2200;7870;46;171.08700000000002;0;5;3;2;1;34;100;2000;7700;17;452.941;1;10;3;2;14;0;0;0;0;0;7800;7800;80.773
6499;11743;Муж;ПНИПУ (бывш. ПГТУ);Автодорожный;2017;Engin;3;35;30;6700;38880;157;247.643;0;3;2;7;3;33;100;8900;44600;50;892.0;0;3;4;3;25;0;0;0;0;0;8520;8520;80.773
6500;11744;;ПНИПУ (бывш. ПГТУ);Аэрокосмический;2016;Engin;16;16;30;30;30;1;30.0;0;0;21;1;9;9;30;30;30;1;30.0;0;0;28;1;0;0;0;0;0;0;0;0;80.773
6501;11745;Муж;ПНИПУ (бывш. ПГТУ);Аэрокосмический;2017;Engin;1;30;10;3200;18670;53;352.264;0;6;7;5;1;24;50;3400;18300;49;373.469;1;6;13;2;16;0;0;0;0;0;10180;10180;80.773
6502;11750;;ТюмГАСУ;Инженерно-экономический институт;2018;Engin;5;11;10;2400;2810;34;82.6471;0;6;26;3;0;0;0;0;0;0;0.0;0;0;37;0;0;0;0;0;0;0;400;400;80.773
6503;11753;;СибГУТИ;Мобильной радиосвязи и мультимедиа (бывш. Радиосвязи, радиовещания и телевидения);2015;Engin;5;11;10;90;100;2;50.0;6;6;26;2;5;5;600;600;600;2;300.0;0;0;32;1;1;0;0;0;0;0;0;0;80.773
6504;11764;Муж;ТюмГАСУ;Строительный институт;2014;Engin;4;32;70;3400;27910;137;203.72299999999998;0;2;5;2;4;32;90;3400;28340;140;202.429;1;2;5;1;27;0;0;370;370;0;27540;27540;80.773
6505;11771;Муж;ТПУ;Энергетический институт (Теплоэнергетический, Электротехнический);2014;Engin;1;34;50;1500;16360;227;72.0705;0;2;3;3;1;32;50;1500;15150;184;82.337;1;4;5;1;27;0;0;12100;12100;0;0;0;80.773
6506;11777;;ННГАСУ;Инженерно-экологических систем и сооружений (ФИЭСиС);2015;Engin;2;8;10;500;510;2;255.0;6;6;29;2;2;2;500;500;500;1;500.0;0;0;35;1;1;0;0;0;0;0;0;0;80.773
6507;11778;Муж;НГСХА;Зооинженерный;2014;Engin;11;30;20;3400;9450;30;315.0;0;13;7;6;24;30;50;4000;9050;13;696.154;0;2;7;2;6;0;0;0;0;50;150;100;80.773
6508;11779;;НГТУ им. Алексеева;Институт транспортных систем (бывш. Автомобильный, Морской и авиационной техники);2015;Engin;1;13;10;5800;12010;7;1715.71;0;6;24;3;2;13;1000;5800;11000;6;1833.33;1;6;24;1;5;0;0;0;0;0;0;0;80.773
6509;11781;;ННГАСУ;Инженерно-экологических систем и сооружений (ФИЭСиС);2016;Engin;7;22;50;1000;1850;5;370.0;0;15;15;3;7;22;900;2000;2900;3;966.6669999999999;15;15;15;1;2;0;0;1000;1000;0;0;0;80.773
6510;11783;;ННГАСУ;Инженерно-строительный (ИСФ);2015;Engin;2;15;700;2500;15100;11;1372.73;1;3;22;1;2;15;800;2500;15400;11;1400.0;1;3;22;1;9;1;0;0;0;0;0;0;80.773
6511;11786;Муж;ННГАСУ;Инженерно-экологических систем и сооружений (ФИЭСиС);2014;Engin;1;36;10;13700;78880;196;402.449;0;2;1;7;1;36;30;15300;61580;71;867.324;0;2;1;5;20;0;0;0;0;30;25490;25460;80.773
6512;11789;;НГПУ им. Козьмы Минина;Управления и социально-технических сервисов;2016;Engin;1;20;20;1900;7420;35;212.0;0;6;17;4;2;13;100;1500;7400;15;493.333;1;2;24;1;9;0;0;0;0;0;7190;7190;80.773
6513;11791;Муж;НГТУ им. Алексеева;Институт электроэнергетики;2016;Engin;1;36;10;1600;38560;146;264.11;0;3;1;5;1;32;900;3000;39400;35;1125.71;1;3;5;2;25;0;0;0;0;0;0;0;80.773
6514;11798;;УГТУ-УПИ;Механико-машиностроительный институт;2015;Engin;4;4;500;500;500;1;500.0;0;0;33;1;4;4;500;500;500;1;500.0;0;0;33;1;1;0;0;0;0;0;0;0;80.773
6515;11804;;УГГУ (бывш. УГГГА);Инженерно-экономический;2015;Engin;7;7;1400;1400;1400;2;700.0;0;0;30;1;7;7;500;500;500;1;500.0;0;0;30;1;1;0;0;0;0;0;0;0;80.773
6516;11805;;УГТУ-УПИ;Электротехнический (УралЭНИН);2017;Engin;8;19;150;600;3250;27;120.37;0;3;18;2;8;19;200;600;3200;23;139.13;1;3;18;2;8;0;0;2750;2750;0;0;0;80.773
6517;11819;Жен;КГТУ (бывш. КТИРПиХ);Автоматизации производства и управления;2015;Engin;27;27;20;20;20;1;20.0;0;0;10;1;0;0;0;0;0;0;0.0;0;0;37;0;0;0;0;0;0;0;20;20;80.773
6518;11820;;РГУ им. Канта (бывш. КГУ);Институт природопользования, территориального развития и градостроительства;2016;Engin;32;32;20;20;20;1;20.0;0;0;5;1;0;0;0;0;0;0;0.0;0;0;37;0;0;0;0;0;0;0;20;20;80.773
6519;11827;Жен;СТИ НИТУ МИСиС;Инженерно-экономический;2016;Engin;20;35;50;1000;7550;38;198.68400000000003;0;2;2;2;22;23;500;800;1300;2;650.0;1;1;14;2;2;0;0;0;0;0;0;0;80.773
6520;11832;;БГТУ им. Шухова;Архитектурно-строительный институт;2014;Engin;4;17;30;900;1630;3;543.3330000000001;6;7;20;2;4;10;800;1000;1800;2;900.0;6;6;27;1;2;0;0;0;0;0;0;0;80.773
6521;11846;;ЮУрГАУ (бывш. ЧГАА, ЧГАУ);Энергетический (Электрификации и автоматизации сельскохозяйственного производства);2015;Engin;3;3;100;100;100;1;100.0;0;0;34;1;3;3;100;100;100;1;100.0;0;0;34;1;1;0;0;0;0;0;100;100;80.773
6522;11849;;ВГТУ (бывш. ВПИ);Энергетики и систем управления (бывш. Автоматики и электромеханики);2014;Engin;1;26;10;2300;11650;18;647.222;0;6;11;3;1;17;500;3000;11600;9;1288.89;1;4;20;1;8;0;0;0;0;0;100;100;80.773
6523;11850;;ВГЛТА;Механический;2014;Engin;1;12;30;3700;11020;33;333.939;0;6;25;4;1;6;900;4400;11100;21;528.571;1;1;31;1;6;0;0;0;0;0;0;0;80.773
